"","GSM616583","GSM616584","GSM616585","GSM616586","GSM616587","GSM616588","GSM616589","GSM616590","GSM616591","GSM616592","GSM616593","GSM616594","GSM616595","GSM616596","GSM616597","GSM616598","GSM616599","GSM616600","GSM616601","GSM616602","GSM616603","GSM616604","GSM616605","GSM616606","GSM616607","GSM616608","GSM616609","GSM616610","GSM616611","GSM616612","GSM616613","GSM616614","GSM616615","GSM616616","GSM616617","GSM616618","GSM616619","GSM616620","GSM616621","GSM616622","GSM616623","GSM616624","GSM616625","GSM616626","GSM616627","GSM616628","GSM616629","GSM616630","GSM616631","GSM616632","GSM616633","GSM616634","GSM616635","GSM616636","GSM616637","GSM616638","GSM616639","GSM616640","GSM616641","GSM616642","GSM616643","GSM616644","GSM616645","GSM616646","GSM616647","GSM616648","GSM616649","GSM616650","GSM616651","GSM616652","GSM616653","GSM616654","GSM616655","GSM616656","GSM616657","GSM616658","GSM616659","GSM616660","GSM616661"
"GSM616624",0.893603550585003,0.903412943733057,0.887782206128361,0.90334682109056,0.907016051069687,0.885331426862551,0.902588351398933,0.902318005317482,0.891990420752143,0.882639837795978,0.895736751907408,0.897493395483426,0.902691166404936,0.897946284414373,0.904492016782088,0.90401657935538,0.891433366077107,0.899132426708674,0.90546021268785,0.902867851377077,0.893421866604999,0.904116555936081,0.931428089705913,0.930153328403314,0.931986071753239,0.954554176671344,0.94167586339547,0.933025283559808,0.961875399946383,0.95029633071034,0.947039376518097,0.95029990486816,0.932928967640382,0.908233029150019,0.932355568697506,0.940626892867762,0.939763465004621,0.958087924834944,0.96358045414484,0.953233304425876,0.949421262339722,1,0.950792837769881,0.931325938732763,0.945809122843369,0.934067409367777,0.949153810081793,0.909448587409375,0.939539570443144,0.947499444987163,0.94933139640186,0.952247653649264,0.947693179960386,0.946611866066847,0.935214555406954,0.927437173626872,0.957666502057282,0.941146618758883,0.953423879023819,0.921294471419094,0.94938372660797,0.927216120758388,0.958899061379246,0.908900271978316,0.879145054351871,0.935822554595103,0.938431093903523,0.909431355745789,0.924576416283663,0.898276703980307,0.92369353995217,0.892772955947965,0.882746489470685,0.950064440992927,0.938173800495996,0.936161731232862,0.88465210946811,0.92023393210168,0.942225546878904
"GSM616625",0.92504339651038,0.915731433570742,0.888778956295487,0.891151086027665,0.937596478651332,0.878193101673753,0.898349208035086,0.907816290832548,0.933855316375099,0.921823693867933,0.903572802148745,0.916010524349287,0.91287299326534,0.926577621210096,0.932391595454475,0.931006029023323,0.923913901764178,0.89527115812469,0.908457257325634,0.907353455587509,0.882972287022873,0.921912065447429,0.948981985989377,0.949263965644838,0.959613547187067,0.973380046551489,0.946491342293544,0.958388607494027,0.944776489208392,0.958470717077534,0.941805012872249,0.947583400578438,0.96200688830793,0.898498011441734,0.945902992722865,0.953875693054565,0.960415524816541,0.946660269676267,0.967996239577717,0.951364869542087,0.94869211679552,0.950792837769881,1,0.92067496279812,0.948595925595164,0.926085045603106,0.93886794282877,0.92026357253897,0.957862840367692,0.934154946666908,0.952828297008329,0.937219331487607,0.944789132971416,0.930051884175454,0.935842740683217,0.92589986604687,0.953595190285881,0.92399822645798,0.952579341552632,0.939215967350921,0.94243452316148,0.93725805280467,0.95304560971429,0.928111767306931,0.885808816085771,0.945228862355401,0.945310972706476,0.930287631531672,0.928703699584926,0.9027270857997,0.93922501561909,0.910142747752721,0.899244178755222,0.950857855628631,0.954119509355299,0.948133483636787,0.904649431413052,0.945076241932656,0.962778935738846
"GSM616626",0.893895610986471,0.895739788403526,0.889567760123429,0.898004994462397,0.896652342112364,0.886242802500593,0.90297325131823,0.904809675479779,0.880397907943789,0.867923447635365,0.900871018053144,0.89056091690521,0.894666601764775,0.889991580723703,0.889414821062896,0.892026376060447,0.881603942803894,0.894832247653684,0.91058468989123,0.897702839314194,0.888868961187399,0.898422695391888,0.909231379219418,0.911135252506419,0.926436334362842,0.931352388167851,0.90961739934051,0.915701568724147,0.914734200562738,0.924861065571337,0.897178933413259,0.915061483862415,0.913744223403217,0.921587937592408,0.915182947022737,0.909345226924149,0.910392633522779,0.944066597982795,0.923806878263484,0.905310429960245,0.92973373931848,0.931325938732763,0.92067496279812,1,0.933035798308165,0.929526603760472,0.913774188013857,0.886673490591643,0.923159714766327,0.907431457505643,0.918383898874236,0.910367566437026,0.924952501188391,0.917499557732747,0.925459334785079,0.909739938641018,0.924038685749619,0.927198973722443,0.929294916297119,0.881222183886406,0.921826055892932,0.892143436490795,0.92866489632966,0.866700586669434,0.852597796770508,0.907138360845001,0.908762273202456,0.885991147029327,0.893349731249825,0.867976687781463,0.889136577323546,0.855680466463883,0.85145483720316,0.90678057536056,0.916683144631031,0.883843798577915,0.860929955554869,0.897775526169805,0.923904723856176
"GSM616627",0.936871418317349,0.928992978285494,0.913987089778762,0.917227128869303,0.943684907378418,0.898382123257561,0.930311884351701,0.9278590611357,0.921709094421039,0.917228781900588,0.916508833825375,0.921634898202054,0.92241329565237,0.934181168087703,0.930861013161459,0.9378258793276,0.926527176285647,0.925142130461405,0.9287042423164,0.930240659146584,0.909320340187255,0.930039900776946,0.948054930224725,0.936980487737717,0.953855377223768,0.958417168875893,0.937643020813871,0.953232008639394,0.935962307928582,0.951078475926233,0.92070718118353,0.943737187329969,0.955224916349046,0.929910673354036,0.952079541850825,0.944765426532888,0.950669062146455,0.954087363372534,0.954234780904265,0.932184624313811,0.947894220325733,0.945809122843369,0.948595925595164,0.933035798308165,1,0.937124683417566,0.940283485486753,0.937355432908373,0.951742476596582,0.931382501145148,0.959230840481692,0.935712574999276,0.959781609542984,0.943477493695286,0.958118130984656,0.932941947376451,0.945881969828094,0.94601876829911,0.959542905297685,0.924189338535883,0.943291158784926,0.937852102015644,0.951358728113912,0.912297470132539,0.901212120319733,0.940833611890273,0.937915356496688,0.927924428240771,0.920173666441511,0.909531629348386,0.92583083355086,0.907649321139121,0.901811824346467,0.942992315236581,0.955264807739066,0.925001468033246,0.906749362419419,0.938461847128499,0.952759955517508
"GSM616628",0.894786939400023,0.900980904508387,0.873738960856927,0.890919551630803,0.908488577942367,0.860711685852502,0.893040523432192,0.880055144449626,0.887886774226767,0.883441327455104,0.871360925723932,0.882987645712477,0.890301884217583,0.897127028781622,0.892015510026562,0.89395328953823,0.886519759544815,0.880065430644968,0.888072311489122,0.886809662907356,0.870969050342941,0.889285671554793,0.916676674000949,0.907277473058681,0.91771890933876,0.938735681878197,0.901473542406461,0.930091364776816,0.93741362107477,0.943722139869473,0.909029397560046,0.941385559650926,0.922806355207695,0.889493870668269,0.931289690589397,0.919614105078848,0.92599695647068,0.926850324485365,0.933687296446805,0.924324139715822,0.915271462472941,0.934067409367777,0.926085045603106,0.929526603760472,0.937124683417566,1,0.928456248323508,0.92077956190699,0.919600329438409,0.925086567360858,0.94496953136219,0.911641628541421,0.930552663547405,0.933308514989194,0.914202755783478,0.939336460102945,0.946020638278699,0.928936802093359,0.923145957575675,0.939939125579672,0.921272071068916,0.923552558621472,0.92960291554955,0.921574070174588,0.8988198851405,0.923986854071838,0.933683699736945,0.936176881611859,0.913232267356503,0.933039705176517,0.925641325396403,0.921214549502732,0.918684189335068,0.921857467068878,0.936450734121434,0.915081304849907,0.904314402020992,0.919204010457399,0.926468802849824
"GSM616629",0.890676966150761,0.898922376534753,0.879319551911968,0.893042361409071,0.913491036742887,0.869211901693599,0.909195542640299,0.888696502888483,0.886459140723995,0.881946032748588,0.873452063632924,0.884524707758065,0.888540874865403,0.901007823372755,0.891714169219716,0.906620298561424,0.891554158906065,0.886828308758525,0.890719474817579,0.903040172224611,0.878383262040661,0.893657792727416,0.925824520782379,0.920784289692959,0.920979211899097,0.942280267688149,0.92549397360521,0.931020332379172,0.950089284990586,0.948013938239398,0.938871844982174,0.963620393856322,0.933808392358056,0.891348170051306,0.945648946690078,0.923967233167674,0.930705817686005,0.932763201094067,0.942095395263288,0.941893703366424,0.932905509281932,0.949153810081793,0.93886794282877,0.913774188013857,0.940283485486753,0.928456248323508,1,0.919587235450691,0.928949263055185,0.94316919906338,0.955379672009905,0.949764438914587,0.947471912107955,0.950275815595161,0.916068828492327,0.942379326190297,0.946999547146459,0.938047904838939,0.945837820456881,0.939302284000492,0.933971421380515,0.931365755291704,0.943052154148388,0.923642503930049,0.90619810908242,0.931100043834002,0.9408649206346,0.928589747648625,0.947729497462867,0.925321715225308,0.941097300338048,0.918646500515217,0.913495697228236,0.952558525109778,0.940907196927225,0.938924987345415,0.902456029532524,0.919351116252092,0.932097838555075
"GSM616630",0.918547891477178,0.911752477244049,0.884013782288191,0.877133592444219,0.919844316296853,0.855455703236051,0.895460102729902,0.882024657581202,0.898179329667992,0.895458665098851,0.867178026228293,0.888043636223714,0.901638220904773,0.912959373927793,0.89854652993343,0.911887829350718,0.908959798767928,0.879944478247733,0.880377061888329,0.897940327169897,0.86310366311576,0.889238605279156,0.897563612322073,0.896451943031847,0.908921432243456,0.93224335951629,0.895660452949594,0.913115741103075,0.91767122190238,0.934164697636116,0.898692282274923,0.939641053234309,0.933286336251794,0.867142817226571,0.936270028598619,0.900240431687493,0.913370356027763,0.90520966462568,0.918948631097767,0.899659399250644,0.896334655521738,0.909448587409375,0.92026357253897,0.886673490591643,0.937355432908373,0.92077956190699,0.919587235450691,1,0.90443896933397,0.906895020206868,0.943828689078917,0.896863741185015,0.923293142909506,0.922284316424955,0.898621337355945,0.940913178143677,0.915088359601583,0.907325772547919,0.910882479804333,0.945799030841142,0.90060939924839,0.912636843225468,0.910246900732383,0.912679306482249,0.934725980240446,0.89816464045068,0.927597192351776,0.934640515531189,0.916663804564515,0.934533677887295,0.931572930994999,0.942926303331494,0.936378546840307,0.918478264667808,0.924149123304677,0.910247087479708,0.901836078574038,0.929233306239937,0.920110130734115
"GSM616631",0.937293585222799,0.920474239435319,0.894125743507267,0.898860128074868,0.939683585370535,0.885672505710354,0.902783860504171,0.921048530602967,0.938091788698974,0.931476891166069,0.917461965384015,0.921578620969416,0.916194002904896,0.934960097433677,0.942253476745446,0.94082067031859,0.935857883949989,0.912499834866528,0.925736433976405,0.914588188375461,0.893453358270736,0.93820585253969,0.956026730291987,0.947273955276066,0.962840398042826,0.962746826766455,0.948248888949763,0.96089812468975,0.92524214805705,0.942094031000507,0.918391058093006,0.924804163727919,0.955687496563374,0.916876961920163,0.944749155451168,0.954762558941938,0.962585809757204,0.950022857056591,0.950328274525485,0.9356019634488,0.953338612614457,0.939539570443144,0.957862840367692,0.923159714766327,0.951742476596582,0.919600329438409,0.928949263055185,0.90443896933397,1,0.925446644383934,0.94145040114417,0.931754690864497,0.939317522614261,0.918930709908685,0.950335761555809,0.909553561027694,0.951889844364409,0.915279624573579,0.957394230800546,0.914629390920126,0.938460516807522,0.925674801127024,0.952324398587859,0.904044555597815,0.867674401066926,0.940916558276401,0.924819237320317,0.914008769323241,0.909329968679422,0.876411346011042,0.916940447366911,0.884732274989361,0.88065731870471,0.937315513248388,0.950263380717778,0.92558767782316,0.891928649593772,0.941830444920254,0.96845508482379
"GSM616632",0.895373578551098,0.899776434325805,0.88573495897782,0.902743979996505,0.894916558891916,0.878126661406942,0.901155968840625,0.892073657810033,0.883018591169309,0.873922930522017,0.886806527629919,0.894529678951786,0.895812865611598,0.889746993848415,0.898709913053133,0.89709984058895,0.882174218484456,0.896653208977586,0.893440608118342,0.895671765073572,0.891035986129457,0.897147270902273,0.921614447487835,0.922357296339729,0.921207366069244,0.941230160517402,0.936210519653782,0.922358946066865,0.952955023170812,0.942989883343475,0.942692679271685,0.945893369438907,0.912906012601531,0.89560729561399,0.91663647647034,0.914719387106218,0.922295547454008,0.938472266147399,0.945070846572568,0.949168842268187,0.932395588073276,0.947499444987163,0.934154946666908,0.907431457505643,0.931382501145148,0.925086567360858,0.94316919906338,0.906895020206868,0.925446644383934,1,0.943653601504258,0.94634481457996,0.940937403611735,0.940148966885211,0.917760728348057,0.938689401510911,0.950031435468254,0.921490540774614,0.936613915691301,0.920642941826612,0.937265859363866,0.917485974077358,0.94606938137715,0.910660653704439,0.88984908198958,0.933820701362462,0.936574865643305,0.900106402335437,0.91820091243529,0.900275130712055,0.914835030761777,0.888247585521255,0.886434378316625,0.942049014730443,0.920729833174797,0.923543020034674,0.875207554129938,0.926674910224529,0.925105548111605
"GSM616633",0.916492612252659,0.910744459009583,0.889620382156871,0.894548495732395,0.933654670597003,0.870322993624979,0.911612312393645,0.895953616151916,0.910416790029969,0.905516957933646,0.883494652022231,0.898169473199201,0.902415471708985,0.920626004396348,0.912815256602188,0.920347637807263,0.912815487970152,0.896864948735543,0.899253161436524,0.909199296509963,0.882317349973724,0.906554938724193,0.937987356067691,0.931738897963249,0.935644735297506,0.954431861804675,0.931005111635222,0.950701276705245,0.956827354378272,0.958089367286303,0.94233659550618,0.963821363965834,0.951624709218486,0.896165186117529,0.952028814820204,0.943006610569512,0.950514498893832,0.943563469251677,0.954680644864763,0.95149868334564,0.937820259363559,0.94933139640186,0.952828297008329,0.918383898874236,0.959230840481692,0.94496953136219,0.955379672009905,0.943828689078917,0.94145040114417,0.943653601504258,1,0.940082249935812,0.959530147481025,0.953524864321466,0.929779001042664,0.944783084777169,0.960344488734738,0.940834764716957,0.950564654309148,0.951993106908682,0.940087293746821,0.945494847423976,0.951006141078165,0.934515535960737,0.918147233412005,0.944917787086917,0.945795198652224,0.937794084275101,0.945469692044651,0.93383322295129,0.946242015003613,0.935553159744969,0.917837297796055,0.953902524844257,0.957775612826443,0.947242525497999,0.917177844055551,0.932409456371257,0.950197730960507
"GSM616634",0.882169634089636,0.890518744438483,0.881749132291042,0.894507179383466,0.892574933485896,0.878451434454495,0.902011117402396,0.895751109535863,0.873471902586616,0.861439730847613,0.882693814039074,0.885484792357892,0.887448798464115,0.881173616110099,0.888644609433051,0.894171567287472,0.873401744763709,0.895121222821683,0.891317163778194,0.896117010263726,0.888386661530776,0.887490736326501,0.920670560001481,0.917433358320785,0.918766382618901,0.939918215170981,0.943290850229972,0.919680488753795,0.952617020013729,0.937280988248912,0.937197247556667,0.942910255801772,0.914049601685149,0.901647780568469,0.91848927979561,0.919402208263111,0.925071477440198,0.943445846479256,0.947801443690931,0.945161895128349,0.939968730267416,0.952247653649264,0.937219331487607,0.910367566437026,0.935712574999276,0.911641628541421,0.949764438914587,0.896863741185015,0.931754690864497,0.94634481457996,0.940082249935812,1,0.950994653865236,0.942704557631685,0.921411042077793,0.920228035460995,0.949350720929433,0.9291284297631,0.946687821950931,0.907711393863588,0.941574241979224,0.915899112510408,0.948549789994717,0.89187529867848,0.871438222524272,0.93266733781953,0.929286505880953,0.885627716110099,0.926896772057021,0.883017053647811,0.913248045270977,0.876835719485051,0.869419397242802,0.949685169002081,0.920325761907154,0.927074385745645,0.862165498226937,0.909861152985435,0.927187405856584
"GSM616635",0.904772408144458,0.912404717793635,0.908214467528108,0.911778417352764,0.918909063072271,0.896738955090655,0.926118889411959,0.913313372321642,0.893236418491079,0.882706873899223,0.900737742469678,0.907462762177937,0.910395941422295,0.906656479060476,0.90656232789757,0.91149201184209,0.895062567887299,0.912784268518624,0.913303589990359,0.919324841924384,0.907584166449797,0.909567859802738,0.929539526406402,0.920246567287947,0.931483175855956,0.949931262859786,0.927869141601488,0.935204604155577,0.943736232723128,0.954000515598515,0.921633380961429,0.950776911253188,0.938499989399829,0.922464041995918,0.934837525910034,0.924543949309789,0.92830613177342,0.947332371700235,0.948068250830415,0.93879863084029,0.940738588144965,0.947693179960386,0.944789132971416,0.924952501188391,0.959781609542984,0.930552663547405,0.947471912107955,0.923293142909506,0.939317522614261,0.940937403611735,0.959530147481025,0.950994653865236,1,0.945489684854221,0.934853365231032,0.938411423535788,0.954814837507804,0.954134143168579,0.95784090810207,0.927453124372514,0.930405348637514,0.913682148370679,0.955066065226042,0.89977832776097,0.874670473948134,0.939441965554756,0.926339297127477,0.901675409920857,0.919539458524977,0.897676859474118,0.908102361291868,0.888822170302511,0.88182509425106,0.942914267782612,0.938943310600633,0.91449654700952,0.87297501298657,0.91583329766576,0.934896744007279
"GSM616636",0.888745007352789,0.911091575615018,0.894528714849096,0.905899448778304,0.912368527909866,0.886470311146418,0.926227460025406,0.902685716036424,0.880947458303928,0.87956156164756,0.885521223218351,0.891021904450513,0.903090245995491,0.905953607605761,0.897661082801254,0.910352319413273,0.896732512765209,0.906564952799177,0.904576831863484,0.918872768072647,0.899813480271955,0.901445232834289,0.908617699619898,0.903161872209449,0.91300427554505,0.940835724975991,0.920547716414373,0.91283535658596,0.947448797738827,0.945276341872017,0.931163052811355,0.96045744507096,0.922104187836101,0.899027634316059,0.937358483436215,0.910592375423826,0.919958710934167,0.930774204772293,0.945154039721449,0.925384870320724,0.925100524684993,0.946611866066847,0.930051884175454,0.917499557732747,0.943477493695286,0.933308514989194,0.950275815595161,0.922284316424955,0.918930709908685,0.940148966885211,0.953524864321466,0.942704557631685,0.945489684854221,1,0.921782025034763,0.949968583243805,0.941972641575684,0.943464376708857,0.936926177425011,0.933321235250496,0.923011996273901,0.923644822156881,0.950917255690565,0.900694889218618,0.916449599410809,0.927577669128811,0.928692767916315,0.909346945386587,0.939365196728673,0.916659708792269,0.930542725481977,0.912452625107077,0.899367236776749,0.941497028590804,0.930029917647632,0.918546879086741,0.878125895454764,0.914234364794316,0.92063385679026
"GSM616637",0.924115023111511,0.922100931258433,0.904812760446337,0.914710647687267,0.927990417231258,0.898687512016719,0.916391218814642,0.928796237024487,0.913981235082961,0.909893687223477,0.9209446422892,0.921927275080632,0.920651861282961,0.927262192580974,0.934081054544423,0.930797889443107,0.919051962056948,0.930513736131054,0.93181274294598,0.922534938920895,0.912310308689432,0.929296587754493,0.943721952917505,0.931923772120117,0.944182700664815,0.950526007243082,0.9390057592533,0.942584358507319,0.924663378078881,0.934033187325168,0.906529699740945,0.914061192584607,0.935540020731295,0.926396049697989,0.929869867327078,0.930021434801214,0.939550443459543,0.949173216092837,0.945185053802352,0.922366537577469,0.944395367265859,0.935214555406954,0.935842740683217,0.925459334785079,0.958118130984656,0.914202755783478,0.916068828492327,0.898621337355945,0.950335761555809,0.917760728348057,0.929779001042664,0.921411042077793,0.934853365231032,0.921782025034763,1,0.909506979514095,0.931238281340638,0.926083812100598,0.948754430240317,0.891057611750839,0.943929810281294,0.923639020470304,0.944715025039616,0.891763708008555,0.86776118181945,0.925997027269011,0.928862505448326,0.898534392987763,0.88884283213005,0.871388884396958,0.898892960094172,0.866764739226923,0.868384830430842,0.919273508789233,0.935273277725807,0.909193804487925,0.877392971865103,0.929760580454117,0.942774644893379
"GSM616638",0.906866777155063,0.931289693669124,0.905195682969473,0.918747569054117,0.924286988299481,0.896228601089977,0.93252481088119,0.908341674169115,0.893541464351499,0.889659767446472,0.89267872645235,0.907844238220313,0.91973491489925,0.917342003651033,0.903844248826755,0.91690679733356,0.905086115294566,0.905392594605816,0.905421129938144,0.922926841843208,0.901549984872935,0.910517648738588,0.900437799629746,0.894958810673972,0.914201971649965,0.942198740874577,0.904285256719229,0.916998777534505,0.933497168041694,0.943185487513679,0.911714540370474,0.958012106268266,0.924747052292005,0.895383218476789,0.93949936963307,0.898226522492631,0.90735691638889,0.916891222746612,0.925447733625735,0.908378029108582,0.911438753518123,0.927437173626872,0.92589986604687,0.909739938641018,0.932941947376451,0.939336460102945,0.942379326190297,0.940913178143677,0.909553561027694,0.938689401510911,0.944783084777169,0.920228035460995,0.938411423535788,0.949968583243805,0.909506979514095,1,0.932383759383978,0.934287818606351,0.921467094033815,0.951975673585199,0.907207722163777,0.908240994837604,0.931863862855826,0.916794342072259,0.921487943617577,0.914506605176614,0.935156231897693,0.92974481954549,0.922234149114238,0.942909673850335,0.924172537231138,0.92402942713032,0.93595610140291,0.923533174439511,0.919506783208675,0.902754565718538,0.891761632455124,0.938167599815844,0.911258607118494
"GSM616639",0.904480922088333,0.908802964989219,0.890033949839355,0.900350355105764,0.918192759279525,0.882576056736179,0.902314710314554,0.901376279451419,0.907025044632871,0.895806782577367,0.895767969642244,0.906753865074273,0.90357258678821,0.906809483428993,0.913357575544908,0.913733895065464,0.900104459487767,0.899637135155585,0.902950027033217,0.903360456557376,0.890704415975396,0.909606161371555,0.944217134502558,0.934020895532536,0.938888743762475,0.958830520936284,0.939902194068696,0.950689516862467,0.959582089466902,0.955102098613674,0.941097457320533,0.950515296124833,0.941732359520353,0.90722781820208,0.939210727763131,0.952320634100708,0.946201318218113,0.953130502362277,0.956302479160782,0.960002763758548,0.951774177104008,0.957666502057282,0.953595190285881,0.924038685749619,0.945881969828094,0.946020638278699,0.946999547146459,0.915088359601583,0.951889844364409,0.950031435468254,0.960344488734738,0.949350720929433,0.954814837507804,0.941972641575684,0.931238281340638,0.932383759383978,1,0.938672759204541,0.95769558629522,0.939579225133078,0.946562315974328,0.932777753009448,0.955888412068799,0.92339823545641,0.882765728441679,0.947016775765706,0.939034068346306,0.919695688878628,0.926598693671834,0.911952971004328,0.927602947801863,0.906301463191209,0.896453640349955,0.951750356307073,0.948329030704297,0.936244583182861,0.895168551673955,0.929356596554889,0.954030118716493
"GSM616640",0.879738719179342,0.914373083292641,0.924450159767472,0.930758457012536,0.9052291199303,0.920253656958113,0.936939491722577,0.916759019393699,0.873190191649648,0.858402780713659,0.905793405397977,0.907014581021037,0.923211380914182,0.894746816623474,0.892025016814459,0.898382604128868,0.883034295673541,0.91901121607342,0.923670496336057,0.929219529503242,0.922361023660082,0.902862342859814,0.900226114937278,0.886774945354382,0.908152506190669,0.93322125927944,0.910179907722612,0.906445698732685,0.931906613240421,0.940459803684009,0.901667311336161,0.939761790482091,0.92113342231507,0.936948966941679,0.925108226349474,0.904681637258556,0.897333473396113,0.941443654092163,0.932931007413027,0.91337205403053,0.93380080341636,0.941146618758883,0.92399822645798,0.927198973722443,0.94601876829911,0.928936802093359,0.938047904838939,0.907325772547919,0.915279624573579,0.921490540774614,0.940834764716957,0.9291284297631,0.954134143168579,0.943464376708857,0.926083812100598,0.934287818606351,0.938672759204541,1,0.942544524612905,0.909217418541942,0.915567535047314,0.880463721561198,0.943765958068081,0.861970631448353,0.852678987932435,0.915988538582793,0.904362700143043,0.899046310923003,0.909834953910223,0.898588937297952,0.885892789820501,0.868363571839884,0.868283267036513,0.937092792354937,0.921749310383906,0.88629639581951,0.845977080966834,0.898683381194017,0.910854708495125
"GSM616641",0.911984214956168,0.917621528311991,0.907360180218626,0.910436862233626,0.92647624472502,0.899711611605171,0.916784966531806,0.920697504396371,0.91323402461162,0.902465578007894,0.912471800144341,0.918067118055015,0.916633091951832,0.918108694669902,0.923705949048569,0.925871381093932,0.913335822000407,0.919749734494211,0.923160639649259,0.923236760978839,0.908878954092295,0.923614933532302,0.948075053526796,0.936488192068875,0.94546607068757,0.957302473355719,0.943792023632276,0.946018499249701,0.941371563578769,0.949061191712238,0.924557111110243,0.938608401815978,0.94852690678693,0.923664214003345,0.939308397151539,0.947416617942092,0.946754354153028,0.960742145076958,0.95540951771433,0.945471251430102,0.952526408867594,0.953423879023819,0.952579341552632,0.929294916297119,0.959542905297685,0.923145957575675,0.945837820456881,0.910882479804333,0.957394230800546,0.936613915691301,0.950564654309148,0.946687821950931,0.95784090810207,0.936926177425011,0.948754430240317,0.921467094033815,0.95769558629522,0.942544524612905,1,0.919340222746,0.942180350967599,0.922246016496793,0.956056548014416,0.901064913245665,0.865135233131458,0.941259706040205,0.924471401306119,0.90456016786132,0.917842119860335,0.890224208620143,0.914880720249646,0.884780145484116,0.879265567628931,0.947443120361618,0.948851238060771,0.924312294096502,0.875927326846918,0.924937730280443,0.953011626067293
"GSM616642",0.895066760866695,0.903365886257832,0.855976731224503,0.860866500697749,0.925457627121777,0.837416737030925,0.882009453462734,0.86503001811996,0.902287180683122,0.902381123102687,0.851190492496026,0.880582313291571,0.884966407764118,0.910346274019469,0.896116184096458,0.9103905982843,0.906213111316743,0.858254788033282,0.864361372503335,0.884089862475657,0.844100474415214,0.888006187032352,0.912085577834869,0.910180798515192,0.915015761847446,0.943608855361459,0.895305438269478,0.931685478316131,0.933444104249674,0.950032013189908,0.918894450434463,0.961197800744748,0.943073977977936,0.847705141262189,0.947082684117179,0.921604654944702,0.927294539493362,0.900663494801845,0.93270077868107,0.921967132650708,0.900491415129847,0.921294471419094,0.939215967350921,0.881222183886406,0.924189338535883,0.939939125579672,0.939302284000492,0.945799030841142,0.914629390920126,0.920642941826612,0.951993106908682,0.907711393863588,0.927453124372514,0.933321235250496,0.891057611750839,0.951975673585199,0.939579225133078,0.909217418541942,0.919340222746,1,0.903602909545615,0.929760735880341,0.919397538874654,0.944936010610148,0.925148452049409,0.92144379000073,0.937891588561165,0.954754682233725,0.933771171190494,0.960075330010627,0.953673742936532,0.966489609319323,0.962293309472655,0.930557667778383,0.943083089203447,0.932100758463959,0.920433184374855,0.92896362217017,0.93114638052228
"GSM616643",0.906979478541121,0.89584007178722,0.873533701009756,0.889512968583515,0.906697751361521,0.868513718962792,0.889110214425227,0.898572522402246,0.899168880911905,0.884404477771737,0.893812203354353,0.895004432219758,0.887623228212975,0.895486262028297,0.902797856491389,0.902315820822838,0.886322555320706,0.895517845709901,0.894432790370907,0.889354789138441,0.878028691532862,0.897832887610275,0.940982194037916,0.939362122983269,0.944120175684044,0.946396134378563,0.951987252221566,0.950262667176885,0.952840946762832,0.939242994145619,0.94039654664536,0.929265255262844,0.92817288551687,0.90329286728991,0.927300944775474,0.943694053157387,0.944086326452095,0.957330744585199,0.949323393974293,0.951410889690739,0.945933480135037,0.94938372660797,0.94243452316148,0.921826055892932,0.943291158784926,0.921272071068916,0.933971421380515,0.90060939924839,0.938460516807522,0.937265859363866,0.940087293746821,0.941574241979224,0.930405348637514,0.923011996273901,0.943929810281294,0.907207722163777,0.946562315974328,0.915567535047314,0.942180350967599,0.903602909545615,1,0.946304839586644,0.938723249697318,0.920598938677815,0.890622370718222,0.935720867996175,0.95561423220473,0.917090396501142,0.918674945521157,0.89426831500987,0.928259778363666,0.889619275201073,0.875349695435999,0.949247097436708,0.938674277181009,0.951092568146298,0.912760045685964,0.928611535705142,0.944770892391644
"GSM616644",0.904827850942144,0.87663192971343,0.827002293626751,0.842546765423906,0.918395180541532,0.808894781801951,0.859528274181708,0.860143774001373,0.904737510066833,0.909733868474362,0.84962374828651,0.866750193135447,0.856885884705664,0.905729642774315,0.898366959970433,0.907724903265804,0.897875854097352,0.852548067458488,0.855935734076767,0.860273415189386,0.827093677032784,0.881174970066563,0.944014078286816,0.940359061891007,0.931959796021275,0.941831171429487,0.915795978874682,0.952163221393072,0.936008642687099,0.933170389913431,0.930778623945101,0.938550928090958,0.933502921941131,0.850084550367956,0.936412017925087,0.940124189835675,0.955259611432575,0.920757068080251,0.943358634202145,0.940268528536564,0.913495135335297,0.927216120758388,0.93725805280467,0.892143436490795,0.937852102015644,0.923552558621472,0.931365755291704,0.912636843225468,0.925674801127024,0.917485974077358,0.945494847423976,0.915899112510408,0.913682148370679,0.923644822156881,0.923639020470304,0.908240994837604,0.932777753009448,0.880463721561198,0.922246016496793,0.929760735880341,0.946304839586644,1,0.918866123806911,0.961738439812749,0.937987192066932,0.927753652212263,0.957485511900266,0.940231898238761,0.925350290430304,0.923394235653678,0.961574721986459,0.941391225806568,0.919454883838142,0.928705577830605,0.94881024939936,0.963158560362802,0.951420764094193,0.926646903958975,0.946437498310934
